host,hour,request_count,unique_urls,avg_bytes,total_bytes,error_rate,status_404,status_500,status_200,post_rate,get_rate,url_diversity,bytes_per_req,error_to_ok_ratio,max_bytes,large_req_count,anomaly_score,is_anomaly,label
grumpy.ksc.nasa.gov,1995-07-13 12:00:00+00:00,28,28,416337.8214285714,11657459,0.0,0,0,28,0.0,1.0,1.0,416337.8214285714,0.0,1269716,17,-0.16029577353565483,-1,ANOMALY
saturne.info.uqam.ca,1995-07-22 19:00:00+00:00,106,92,69835.34905660378,7402547,0.0,0,0,97,0.0,1.0,0.8679245283018868,69835.34905660378,0.0,369047,59,-0.16012674479748168,-1,ANOMALY
piweba3y.prodigy.com,1995-07-03 21:00:00+00:00,118,64,17574.957627118645,2073845,0.025423728813559324,3,0,113,0.0,1.0,0.5423728813559322,17574.957627118645,0.02654867256637168,827392,3,-0.15990906152509154,-1,ANOMALY
www-d4.proxy.aol.com,1995-07-07 03:00:00+00:00,76,72,55854.34210526316,4244930,0.013157894736842105,1,0,68,0.0,1.0,0.9473684210526315,55854.34210526316,0.014705882352941176,214611,27,-0.15955349089749093,-1,ANOMALY
n1123209.ksc.nasa.gov,1995-07-14 13:00:00+00:00,4,4,749470.75,2997883,0.0,0,0,4,0.0,1.0,1.0,749470.75,0.0,1269716,4,-0.15949322831201007,-1,ANOMALY
131.158.54.104,1995-07-06 16:00:00+00:00,66,52,2108.5151515151515,139162,0.4393939393939394,29,0,35,0.0,1.0,0.7878787878787878,2108.5151515151515,0.8285714285714286,20647,0,-0.15941374283664778,-1,ANOMALY
baloo.dc.luth.se,1995-07-09 15:00:00+00:00,78,78,43972.8717948718,3429884,0.01282051282051282,1,0,77,0.0,1.0,1.0,43972.8717948718,0.012987012987012988,569688,23,-0.15925889365109513,-1,ANOMALY
khppm1.phsx.ukans.edu,1995-07-13 00:00:00+00:00,101,98,30016.128712871287,3031629,0.009900990099009901,1,0,98,0.0,1.0,0.9702970297029703,30016.128712871287,0.01020408163265306,501126,15,-0.15919059544228564,-1,ANOMALY
128.158.32.107,1995-07-03 20:00:00+00:00,93,77,15201.47311827957,1413737,0.12903225806451613,12,0,73,0.0,1.0,0.8279569892473119,15201.47311827957,0.1643835616438356,250849,7,-0.15907179553884343,-1,ANOMALY
bairdsun1.gatech.edu,1995-07-02 19:00:00+00:00,124,123,43081.31451612903,5342083,0.0,0,0,124,0.0,1.0,0.9919354838709677,43081.31451612903,0.0,501126,34,-0.15904055737699752,-1,ANOMALY
titan02f,1995-07-05 23:00:00+00:00,68,51,138902.86764705883,9445395,0.0,0,0,63,0.0,1.0,0.75,138902.86764705883,0.0,1121554,16,-0.15885649472668528,-1,ANOMALY
163.206.137.21,1995-07-24 19:00:00+00:00,44,11,219276.20454545456,9648153,0.0,0,0,44,0.0,0.38636363636363635,0.25,219276.20454545456,0.0,1182717,15,-0.15880814064281978,-1,ANOMALY
163.205.11.31,1995-07-27 17:00:00+00:00,4,4,783945.5,3135782,0.0,0,0,4,0.0,1.0,1.0,783945.5,0.0,1030878,4,-0.15875006606619013,-1,ANOMALY
155.82.149.67,1995-07-14 15:00:00+00:00,25,22,132711.16,3317779,0.12,3,0,22,0.0,1.0,0.88,132711.16,0.13636363636363635,936810,9,-0.15867484222596195,-1,ANOMALY
turquoise.uchicago.edu,1995-07-14 06:00:00+00:00,92,81,53642.97826086957,4935154,0.0,0,0,92,0.0,1.0,0.8804347826086957,53642.97826086957,0.0,846656,27,-0.15867142169495785,-1,ANOMALY
130.219.19.67,1995-07-02 22:00:00+00:00,135,102,32667.94074074074,4410172,0.0,0,0,132,0.0,1.0,0.7555555555555555,32667.94074074074,0.0,491520,21,-0.15855306313367323,-1,ANOMALY
piweba3y.prodigy.com,1995-07-02 16:00:00+00:00,64,49,35150.375,2249624,0.046875,3,0,60,0.0,1.0,0.765625,35150.375,0.05,1121554,8,-0.1584401789116221,-1,ANOMALY
lightning.src.umd.edu,1995-07-06 14:00:00+00:00,5,5,759160.8,3795804,0.0,0,0,5,0.0,1.0,1.0,759160.8,0.0,1121554,4,-0.15830211163966135,-1,ANOMALY
titan02f,1995-07-18 19:00:00+00:00,81,49,11549.617283950618,935519,0.19753086419753085,12,4,65,0.0,1.0,0.6049382716049383,11549.617283950618,0.18461538461538463,175619,7,-0.15828696452523694,-1,ANOMALY
tardis.union.edu,1995-07-04 04:00:00+00:00,15,9,497263.3333333333,7458950,0.0,0,0,15,0.0,1.0,0.6,497263.3333333333,0.0,1121554,12,-0.15814020314983657,-1,ANOMALY
enid.eng.ohio-state.edu,1995-07-27 04:00:00+00:00,39,39,177963.46153846153,6940575,0.02564102564102564,1,0,38,0.0,1.0,1.0,177963.46153846153,0.02631578947368421,1121554,25,-0.15812544792407757,-1,ANOMALY
derec,1995-07-07 18:00:00+00:00,10,7,699617.5,6996175,0.0,0,0,10,0.0,1.0,0.7,699617.5,0.0,6823936,2,-0.15811248653461385,-1,ANOMALY
advantis.vnet.ibm.com,1995-07-05 18:00:00+00:00,82,40,80042.87804878049,6563516,0.0,0,0,79,0.0,1.0,0.4878048780487805,80042.87804878049,0.0,1269716,15,-0.15808680734215863,-1,ANOMALY
piweba3y.prodigy.com,1995-07-16 22:00:00+00:00,123,65,29211.414634146342,3593004,0.008130081300813009,1,0,107,0.0,1.0,0.5284552845528455,29211.414634146342,0.009345794392523364,770048,8,-0.15803111449417173,-1,ANOMALY
132.208.11.41,1995-07-05 22:00:00+00:00,3,1,676642.6666666666,2029928,0.0,0,0,3,0.0,1.0,0.3333333333333333,676642.6666666666,0.0,887988,3,-0.15802861515727396,-1,ANOMALY
ns.gower.net,1995-07-07 03:00:00+00:00,5,5,742480.2,3712401,0.0,0,0,5,0.0,1.0,1.0,742480.2,0.0,1121554,5,-0.15780739196561389,-1,ANOMALY
venus.compulink.gr,1995-07-15 03:00:00+00:00,2,1,892928.0,1785856,0.0,0,0,2,0.0,1.0,0.5,892928.0,0.0,942080,2,-0.15774030385796145,-1,ANOMALY
koala.melbpc.org.au,1995-07-01 10:00:00+00:00,2,2,1052555.0,2105110,0.0,0,0,2,0.0,1.0,1.0,1052555.0,0.0,1269716,2,-0.15764727057757677,-1,ANOMALY
hades.osc.epsilon.com,1995-07-06 15:00:00+00:00,2,2,1052555.0,2105110,0.0,0,0,2,0.0,1.0,1.0,1052555.0,0.0,1269716,2,-0.15764727057757677,-1,ANOMALY
tiber.gsfc.nasa.gov,1995-07-02 16:00:00+00:00,45,36,127487.93333333333,5736957,0.044444444444444446,2,0,43,0.0,1.0,0.8,127487.93333333333,0.046511627906976744,1121554,8,-0.15760025188555538,-1,ANOMALY
www-b5.proxy.aol.com,1995-07-02 01:00:00+00:00,63,52,156314.74603174604,9847829,0.0,0,0,57,0.0,1.0,0.8253968253968254,156314.74603174604,0.0,892928,22,-0.15758761643879582,-1,ANOMALY
163.206.137.21,1995-07-05 16:00:00+00:00,22,10,310120.7727272727,6822657,0.0,0,0,22,0.0,1.0,0.45454545454545453,310120.7727272727,0.0,1121554,16,-0.157407769096378,-1,ANOMALY
yulara.fccc.edu,1995-07-13 13:00:00+00:00,50,4,14721.88,736094,0.18,9,0,10,0.0,1.0,0.08,14721.88,0.9,78033,10,-0.1572833792218148,-1,ANOMALY
155.82.149.67,1995-07-14 16:00:00+00:00,8,6,548920.25,4391362,0.0,0,0,8,0.0,1.0,0.75,548920.25,0.0,1082916,8,-0.15718796730494133,-1,ANOMALY
psw340.psi.ch,1995-07-26 17:00:00+00:00,5,4,705651.8,3528259,0.0,0,0,5,0.0,1.0,0.8,705651.8,0.0,1269716,3,-0.15715054952365148,-1,ANOMALY
163.205.162.112,1995-07-26 19:00:00+00:00,70,51,111625.05714285714,7813754,0.0,0,0,70,0.0,1.0,0.7285714285714285,111625.05714285714,0.0,1121554,16,-0.15712512802480627,-1,ANOMALY
troll.nask.org.pl,1995-07-08 10:00:00+00:00,6,6,702980.8333333334,4217885,0.0,0,0,6,0.0,1.0,1.0,702980.8333333334,0.0,1081049,6,-0.15696365412041513,-1,ANOMALY
espresso.sd.inri.com,1995-07-06 03:00:00+00:00,90,74,6683.4,601506,0.2777777777777778,25,0,65,0.0,1.0,0.8222222222222222,6683.4,0.38461538461538464,104987,3,-0.15694921554736008,-1,ANOMALY
144.57.11.131,1995-07-20 08:00:00+00:00,7,7,566138.8571428572,3962972,0.0,0,0,7,0.0,1.0,1.0,566138.8571428572,0.0,1182717,7,-0.1568292901505829,-1,ANOMALY
piweba3y.prodigy.com,1995-07-14 02:00:00+00:00,116,70,34667.293103448275,4021406,0.0,0,0,107,0.0,1.0,0.603448275862069,34667.293103448275,0.0,1082916,12,-0.15679540062206043,-1,ANOMALY
pma27.loop.com,1995-07-09 08:00:00+00:00,4,4,742998.25,2971993,0.0,0,0,4,0.0,1.0,1.0,742998.25,0.0,1081049,4,-0.1567719834286745,-1,ANOMALY
www-d4.proxy.aol.com,1995-07-07 04:00:00+00:00,64,59,38872.0625,2487812,0.046875,3,0,58,0.0,1.0,0.921875,38872.0625,0.05172413793103448,773469,10,-0.15669998545342012,-1,ANOMALY
141.102.82.73,1995-07-27 02:00:00+00:00,73,71,52910.27397260274,3862450,0.0,0,0,73,0.0,1.0,0.9726027397260274,52910.27397260274,0.0,1073152,18,-0.1566808422885796,-1,ANOMALY
clark.pr.mcs.net,1995-07-07 03:00:00+00:00,57,49,56572.649122807015,3224641,0.03508771929824561,2,0,52,0.0,1.0,0.8596491228070176,56572.649122807015,0.038461538461538464,1269716,10,-0.1563644813136963,-1,ANOMALY
139.169.3.184,1995-07-27 21:00:00+00:00,65,55,26451.046153846153,1719318,0.1076923076923077,7,0,54,0.0,1.0,0.8461538461538461,26451.046153846153,0.12962962962962962,376832,11,-0.1562619614610926,-1,ANOMALY
140.174.133.122,1995-07-10 21:00:00+00:00,2,2,1067635.0,2135270,0.0,0,0,2,0.0,1.0,1.0,1067635.0,0.0,1121554,2,-0.15616544297264823,-1,ANOMALY
www-c3.proxy.aol.com,1995-07-23 07:00:00+00:00,5,1,0.0,0,1.0,5,0,0,0.0,1.0,0.2,0.0,5.0,0,0,-0.15595913277135065,-1,ANOMALY
ppp14.asahi-net.or.jp,1995-07-05 12:00:00+00:00,5,1,0.0,0,1.0,5,0,0,0.0,1.0,0.2,0.0,5.0,0,0,-0.15595913277135065,-1,ANOMALY
128.158.55.113,1995-07-13 18:00:00+00:00,5,1,0.0,0,1.0,5,0,0,0.0,1.0,0.2,0.0,5.0,0,0,-0.15595913277135065,-1,ANOMALY
202.239.48.3,1995-07-20 07:00:00+00:00,5,1,0.0,0,1.0,5,0,0,0.0,1.0,0.2,0.0,5.0,0,0,-0.15595913277135065,-1,ANOMALY
slip872.rmii.com,1995-07-13 02:00:00+00:00,5,1,0.0,0,1.0,5,0,0,0.0,1.0,0.2,0.0,5.0,0,0,-0.15595913277135065,-1,ANOMALY
bnlls1.nsls.bnl.gov,1995-07-15 16:00:00+00:00,53,51,168232.11320754717,8916302,0.0,0,0,53,0.0,1.0,0.9622641509433962,168232.11320754717,0.0,1182717,36,-0.155868129055872,-1,ANOMALY
cyberspy.com,1995-07-16 16:00:00+00:00,58,50,150129.6379310345,8707519,0.0,0,0,58,0.0,1.0,0.8620689655172413,150129.6379310345,0.0,1082916,39,-0.15585149071369409,-1,ANOMALY
miriworld.its.unimelb.edu.au,1995-07-24 11:00:00+00:00,5,5,715555.4,3577777,0.0,0,0,5,0.0,1.0,1.0,715555.4,0.0,1121554,5,-0.15583185708057834,-1,ANOMALY
gatekeeper.3com.com,1995-07-03 23:00:00+00:00,2,1,887988.0,1775976,0.0,0,0,2,0.0,1.0,0.5,887988.0,0.0,887988,2,-0.15581609197565183,-1,ANOMALY
slip-34-13.ots.utexas.edu,1995-07-07 21:00:00+00:00,2,1,886362.0,1772724,0.0,0,0,2,0.0,1.0,0.5,886362.0,0.0,887988,2,-0.15581609197565183,-1,ANOMALY
193.72.235.5,1995-07-10 07:00:00+00:00,2,1,887988.0,1775976,0.0,0,0,2,0.0,1.0,0.5,887988.0,0.0,887988,2,-0.15581609197565183,-1,ANOMALY
lgalasso.ptltd.com,1995-07-05 23:00:00+00:00,2,1,887988.0,1775976,0.0,0,0,2,0.0,1.0,0.5,887988.0,0.0,887988,2,-0.15581609197565183,-1,ANOMALY
cs002p03.micron.net,1995-07-04 03:00:00+00:00,2,1,886362.0,1772724,0.0,0,0,2,0.0,1.0,0.5,886362.0,0.0,887988,2,-0.15581609197565183,-1,ANOMALY
n864862.ksc.nasa.gov,1995-07-10 13:00:00+00:00,4,1,586769.0,2347076,0.0,0,0,4,0.0,1.0,0.25,586769.0,0.0,586769,4,-0.15577475213643444,-1,ANOMALY
msfcsma3.msfc.nasa.gov,1995-07-25 15:00:00+00:00,72,61,19911.902777777777,1433657,0.1111111111111111,8,0,64,0.0,1.0,0.8472222222222222,19911.902777777777,0.125,692912,3,-0.15570860721431978,-1,ANOMALY
alyssa.prodigy.com,1995-07-08 18:00:00+00:00,110,61,20885.409090909092,2297395,0.02727272727272727,3,0,102,0.0,1.0,0.5545454545454546,20885.409090909092,0.029411764705882353,305722,8,-0.15566735995221337,-1,ANOMALY
enigma.idirect.com,1995-07-13 20:00:00+00:00,4,3,676125.75,2704503,0.0,0,0,4,0.0,1.0,0.75,676125.75,0.0,1082916,4,-0.15555939187320078,-1,ANOMALY
eplet.mira.net.au,1995-07-27 10:00:00+00:00,4,3,678043.25,2712173,0.0,0,0,4,0.0,1.0,0.75,678043.25,0.0,1081049,4,-0.15555939187320078,-1,ANOMALY
vendovi.ug.eds.com,1995-07-03 18:00:00+00:00,3,2,872404.3333333334,2617213,0.0,0,0,3,0.0,1.0,0.6666666666666666,872404.3333333334,0.0,946425,3,-0.1555181421281403,-1,ANOMALY
conch.dny.rockwell.com,1995-07-14 00:00:00+00:00,69,60,5297.898550724638,365555,0.2898550724637681,20,0,34,0.0,1.0,0.8695652173913043,5297.898550724638,0.5882352941176471,126692,2,-0.1554405114194144,-1,ANOMALY
dither.dep.sa.gov.au,1995-07-05 01:00:00+00:00,3,2,791277.3333333334,2373832,0.0,0,0,3,0.0,1.0,0.6666666666666666,791277.3333333334,0.0,1121554,3,-0.1552716820895994,-1,ANOMALY
sgigate.sgi.com,1995-07-22 00:00:00+00:00,145,101,26737.44827586207,3876930,0.0,0,0,140,0.0,1.0,0.696551724137931,26737.44827586207,0.0,501126,16,-0.15493008282149034,-1,ANOMALY
gw2.att.com,1995-07-06 12:00:00+00:00,83,63,66530.67469879518,5522046,0.0,0,0,75,0.0,1.0,0.7590361445783133,66530.67469879518,0.0,946425,16,-0.15462755836073405,-1,ANOMALY
sdt.com,1995-07-10 15:00:00+00:00,75,75,55824.41333333333,4186831,0.0,0,0,72,0.0,1.0,1.0,55824.41333333333,0.0,1013716,18,-0.154590921687915,-1,ANOMALY
ix-li1-08.ix.netcom.com,1995-07-08 23:00:00+00:00,5,4,653135.4,3265677,0.0,0,0,5,0.0,1.0,0.8,653135.4,0.0,1013716,4,-0.15446455261568792,-1,ANOMALY
mecho.cray.com,1995-07-14 12:00:00+00:00,48,45,59598.041666666664,2860706,0.08333333333333333,4,0,43,0.0,1.0,0.9375,59598.041666666664,0.09302325581395349,936810,10,-0.15445050336286403,-1,ANOMALY
gatekeeper.ddp.state.me.us,1995-07-18 21:00:00+00:00,2,2,987041.0,1974082,0.0,0,0,2,0.0,1.0,1.0,987041.0,0.0,1138688,2,-0.15444044128222012,-1,ANOMALY
dffl7-26.gate.net,1995-07-07 05:00:00+00:00,18,17,279803.8333333333,5036469,0.05555555555555555,1,0,16,0.0,1.0,0.9444444444444444,279803.8333333333,0.0625,1081049,13,-0.15442718975031677,-1,ANOMALY
mega218.megamed.com,1995-07-28 00:00:00+00:00,235,186,17046.40425531915,4005905,0.0,0,0,212,0.0,1.0,0.7914893617021277,17046.40425531915,0.0,178735,22,-0.15436295504173014,-1,ANOMALY
internet-gw.zurich.ibm.ch,1995-07-02 13:00:00+00:00,5,5,684107.0,3420535,0.0,0,0,5,0.0,1.0,1.0,684107.0,0.0,1121554,5,-0.15435371059028313,-1,ANOMALY
internet-gw.ford.com,1995-07-05 12:00:00+00:00,63,60,41922.22222222222,2641100,0.047619047619047616,3,0,59,0.0,1.0,0.9523809523809523,41922.22222222222,0.05084745762711865,204859,17,-0.15430207230456727,-1,ANOMALY
fasl.airtime.co.uk,1995-07-20 17:00:00+00:00,2,2,1047382.5,2094765,0.0,0,0,2,0.0,1.0,1.0,1047382.5,0.0,1081049,2,-0.154194345760841,-1,ANOMALY
ppp-mia-65.shadow.net,1995-07-24 07:00:00+00:00,2,2,1040183.5,2080367,0.0,0,0,2,0.0,1.0,1.0,1040183.5,0.0,1082916,2,-0.154194345760841,-1,ANOMALY
adl.dny.rockwell.com,1995-07-13 15:00:00+00:00,8,3,539009.125,4312073,0.0,0,0,8,0.0,1.0,0.375,539009.125,0.0,717587,6,-0.15413251589017607,-1,ANOMALY
jeffg.gsfc.nasa.gov,1995-07-06 11:00:00+00:00,4,4,718905.75,2875623,0.0,0,0,4,0.0,1.0,1.0,718905.75,0.0,1121554,4,-0.1540608460912145,-1,ANOMALY
163.206.137.21,1995-07-17 18:00:00+00:00,19,14,500342.4210526316,9506506,0.0,0,0,18,0.0,0.6842105263157895,0.7368421052631579,500342.4210526316,0.0,1182717,10,-0.15397790371026288,-1,ANOMALY
port113.iwaynet.net,1995-07-11 21:00:00+00:00,2,2,1029182.0,2058364,0.0,0,0,2,0.0,1.0,1.0,1029182.0,0.0,1121554,2,-0.15394833347781256,-1,ANOMALY
out.ibm.com.au,1995-07-02 22:00:00+00:00,2,2,1033989.5,2067979,0.0,0,0,2,0.0,1.0,1.0,1033989.5,0.0,1121554,2,-0.15394833347781256,-1,ANOMALY
163.205.166.15,1995-07-03 17:00:00+00:00,2,2,1033989.5,2067979,0.0,0,0,2,0.0,1.0,1.0,1033989.5,0.0,1121554,2,-0.15394833347781256,-1,ANOMALY
ip232.phx.primenet.com,1995-07-04 17:00:00+00:00,2,2,1033989.5,2067979,0.0,0,0,2,0.0,1.0,1.0,1033989.5,0.0,1121554,2,-0.15394833347781256,-1,ANOMALY
edmr3.ccinet.ab.ca,1995-07-04 18:00:00+00:00,2,2,1033989.5,2067979,0.0,0,0,2,0.0,1.0,1.0,1033989.5,0.0,1121554,2,-0.15394833347781256,-1,ANOMALY
telly.tc.cornell.edu,1995-07-06 15:00:00+00:00,2,2,1033989.5,2067979,0.0,0,0,2,0.0,1.0,1.0,1033989.5,0.0,1121554,2,-0.15394833347781256,-1,ANOMALY
dirac.scri.fsu.edu,1995-07-07 01:00:00+00:00,137,120,17132.671532846714,2347176,0.021897810218978103,3,0,133,0.0,1.0,0.8759124087591241,17132.671532846714,0.022556390977443608,203429,7,-0.15385559165062923,-1,ANOMALY
news.ti.com,1995-07-05 18:00:00+00:00,99,65,39641.606060606064,3924519,0.0,0,0,98,0.0,1.0,0.6565656565656566,39641.606060606064,0.0,1121554,12,-0.1538323814048287,-1,ANOMALY
nadda.mis.semi.harris.com,1995-07-02 16:00:00+00:00,4,4,706709.0,2826836,0.0,0,0,4,0.0,1.0,1.0,706709.0,0.0,1121554,4,-0.15381487896257273,-1,ANOMALY
dd04-032.compuserve.com,1995-07-09 01:00:00+00:00,2,2,978474.0,1956948,0.0,0,0,2,0.0,1.0,1.0,978474.0,0.0,1121554,2,-0.1537024044049805,-1,ANOMALY
mac_ternst.dfci.harvard.edu,1995-07-05 15:00:00+00:00,2,2,978474.0,1956948,0.0,0,0,2,0.0,1.0,1.0,978474.0,0.0,1121554,2,-0.1537024044049805,-1,ANOMALY
beta.xerox.com,1995-07-19 21:00:00+00:00,116,101,45471.53448275862,5274698,0.0,0,0,116,0.0,1.0,0.8706896551724138,45471.53448275862,0.0,257194,32,-0.15312025786290007,-1,ANOMALY
128.95.74.37,1995-07-04 00:00:00+00:00,122,113,29783.532786885247,3633591,0.0,0,0,122,0.0,1.0,0.9262295081967213,29783.532786885247,0.0,1121554,11,-0.15307359208627602,-1,ANOMALY
204.248.204.2,1995-07-06 22:00:00+00:00,2,2,984518.5,1969037,0.0,0,0,2,0.0,1.0,1.0,984518.5,0.0,1081049,2,-0.15296511616626451,-1,ANOMALY
mike.hip.berkeley.edu,1995-07-02 14:00:00+00:00,2,2,966585.0,1933170,0.0,0,0,2,0.0,1.0,1.0,966585.0,0.0,1081049,2,-0.15296511616626451,-1,ANOMALY
piweba3y.prodigy.com,1995-07-16 19:00:00+00:00,112,73,14450.86607142857,1618497,0.03571428571428571,4,0,100,0.0,1.0,0.6517857142857143,14450.86607142857,0.04,283389,4,-0.15271616576043467,-1,ANOMALY
clus1.ulcc.ac.uk,1995-07-04 08:00:00+00:00,9,9,563336.7777777778,5070031,0.0,0,0,9,0.0,1.0,1.0,563336.7777777778,0.0,1121554,8,-0.152674026926372,-1,ANOMALY
crazypete.ai.sri.com,1995-07-19 06:00:00+00:00,175,173,25216.46857142857,4412882,0.0,0,0,173,0.0,1.0,0.9885714285714285,25216.46857142857,0.0,333863,19,-0.15265274484658864,-1,ANOMALY
piweba2y.prodigy.com,1995-07-07 02:00:00+00:00,96,58,32276.083333333332,3098504,0.010416666666666666,1,0,95,0.0,1.0,0.6041666666666666,32276.083333333332,0.010526315789473684,319488,20,-0.15248489780016594,-1,ANOMALY
alberti.cs.berkeley.edu,1995-07-18 06:00:00+00:00,97,88,47385.010309278354,4596346,0.0,0,0,97,0.0,1.0,0.9072164948453608,47385.010309278354,0.0,446883,30,-0.15247272956725122,-1,ANOMALY
tv.eorc.nasda.go.jp,1995-07-13 06:00:00+00:00,128,85,37700.8125,4825704,0.0,0,0,128,0.0,1.0,0.6640625,37700.8125,0.0,237327,29,-0.15240955708856585,-1,ANOMALY
163.206.137.21,1995-07-05 15:00:00+00:00,26,23,362443.96153846156,9423543,0.0,0,0,25,0.0,0.8461538461538461,0.8846153846153846,362443.96153846156,0.0,1121554,16,-0.1521444908904943,-1,ANOMALY
sgcms1.cern.ch,1995-07-09 17:00:00+00:00,32,32,360848.6875,11547158,0.0,0,0,31,0.0,1.0,1.0,360848.6875,0.0,1121554,16,-0.1519733333197416,-1,ANOMALY
du81-09.cc.iastate.edu,1995-07-16 23:00:00+00:00,108,97,43009.851851851854,4645064,0.0,0,0,108,0.0,1.0,0.8981481481481481,43009.851851851854,0.0,664733,15,-0.1519015586381146,-1,ANOMALY
piweba1y.prodigy.com,1995-07-07 12:00:00+00:00,2,1,857690.0,1715380,0.0,0,0,2,0.0,1.0,0.5,857690.0,0.0,887988,2,-0.15188111063022736,-1,ANOMALY
grane.uchicago.edu,1995-07-26 22:00:00+00:00,80,70,10164.0375,813123,0.1875,15,0,65,0.0,1.0,0.875,10164.0375,0.23076923076923078,104987,4,-0.15184447016256086,-1,ANOMALY
piweba3y.prodigy.com,1995-07-13 19:00:00+00:00,91,50,38537.92307692308,3506951,0.01098901098901099,1,0,82,0.0,1.0,0.5494505494505495,38537.92307692308,0.012195121951219513,532480,14,-0.15170930165467578,-1,ANOMALY
proxy.austin.ibm.com,1995-07-25 14:00:00+00:00,4,1,0.0,0,1.0,4,0,0,0.0,1.0,0.25,0.0,4.0,0,0,-0.15151245662417367,-1,ANOMALY
mars000.hssc.ksc.nasa.gov,1995-07-25 17:00:00+00:00,4,1,0.0,0,1.0,4,0,0,0.0,1.0,0.25,0.0,4.0,0,0,-0.15151245662417367,-1,ANOMALY
www-a2.proxy.aol.com,1995-07-11 17:00:00+00:00,4,1,0.0,0,1.0,4,0,0,0.0,1.0,0.25,0.0,4.0,0,0,-0.15151245662417367,-1,ANOMALY
mailbox.rmplc.co.uk,1995-07-15 23:00:00+00:00,4,1,0.0,0,1.0,4,0,0,0.0,1.0,0.25,0.0,4.0,0,0,-0.15151245662417367,-1,ANOMALY
170.91.52.155,1995-07-10 18:00:00+00:00,4,1,0.0,0,1.0,4,0,0,0.0,1.0,0.25,0.0,4.0,0,0,-0.15151245662417367,-1,ANOMALY
aitra.uio.no,1995-07-15 11:00:00+00:00,55,54,133715.54545454544,7354355,0.0,0,0,54,0.0,1.0,0.9818181818181818,133715.54545454544,0.0,1182717,35,-0.1514680474671104,-1,ANOMALY
163.205.80.44,1995-07-11 20:00:00+00:00,112,55,38547.6875,4317341,0.0,0,0,104,0.0,1.0,0.49107142857142855,38547.6875,0.0,1121554,11,-0.15137722208980542,-1,ANOMALY
pensnett.demon.co.uk,1995-07-24 08:00:00+00:00,4,4,678847.75,2715391,0.0,0,0,4,0.0,1.0,1.0,678847.75,0.0,1121554,4,-0.15135977875707585,-1,ANOMALY
mbox.solidex.krakow.pl,1995-07-23 16:00:00+00:00,78,65,34318.179487179485,2676818,0.01282051282051282,1,0,71,0.0,1.0,0.8333333333333334,34318.179487179485,0.014084507042253521,439760,17,-0.15125042919823595,-1,ANOMALY
www-c6.proxy.aol.com,1995-07-14 02:00:00+00:00,56,42,23832.160714285714,1334601,0.23214285714285715,13,0,34,0.0,1.0,0.75,23832.160714285714,0.38235294117647056,616828,5,-0.15091744292249576,-1,ANOMALY
stella.rti.org,1995-07-06 22:00:00+00:00,5,5,697492.4,3487462,0.0,0,0,5,0.0,1.0,1.0,697492.4,0.0,1269716,3,-0.15088993045038468,-1,ANOMALY
cst01.bham.ac.uk,1995-07-06 15:00:00+00:00,121,43,10973.0,1327733,0.03305785123966942,4,0,117,0.0,1.0,0.35537190082644626,10973.0,0.03418803418803419,131072,10,-0.15080322167277693,-1,ANOMALY
138.115.11.64,1995-07-05 12:00:00+00:00,28,24,226036.14285714287,6329012,0.03571428571428571,1,0,27,0.0,1.0,0.8571428571428571,226036.14285714287,0.037037037037037035,1269716,11,-0.15059228846931405,-1,ANOMALY
128.158.40.112,1995-07-03 17:00:00+00:00,5,2,569669.0,2848345,0.0,0,0,5,0.0,1.0,0.4,569669.0,0.0,946425,3,-0.1505639665173606,-1,ANOMALY
ndavison.demon.co.uk,1995-07-02 22:00:00+00:00,9,9,543133.5555555555,4888202,0.0,0,0,9,0.0,1.0,1.0,543133.5555555555,0.0,1121554,7,-0.1504675313649695,-1,ANOMALY
pallas.tuc.noao.edu,1995-07-20 21:00:00+00:00,71,60,7223.056338028169,512837,0.2535211267605634,18,0,52,0.0,1.0,0.8450704225352113,7223.056338028169,0.34615384615384615,82693,2,-0.15038453698730592,-1,ANOMALY
163.205.162.112,1995-07-24 18:00:00+00:00,7,7,632830.7142857143,4429815,0.0,0,0,7,0.0,1.0,1.0,632830.7142857143,0.0,1182717,5,-0.15034500182291433,-1,ANOMALY
hutt.dev.wholesale.nbnz.co.nz,1995-07-19 00:00:00+00:00,110,107,45004.87272727273,4950536,0.0,0,0,107,0.0,1.0,0.9727272727272728,45004.87272727273,0.0,172537,60,-0.15031942939229637,-1,ANOMALY
dinet236.spokpl.lib.wa.us,1995-07-25 21:00:00+00:00,5,5,388620.6,1943103,0.2,1,0,4,0.0,1.0,1.0,388620.6,0.25,997451,2,-0.15026346750141295,-1,ANOMALY
repc155.roe.ac.uk,1995-07-24 12:00:00+00:00,56,47,188576.69642857142,10560295,0.0,0,0,56,0.0,1.0,0.8392857142857143,188576.69642857142,0.0,1269716,14,-0.1502614875458138,-1,ANOMALY
beekj.jsc.nasa.gov,1995-07-06 19:00:00+00:00,22,20,385351.36363636365,8477730,0.0,0,0,22,0.0,1.0,0.9090909090909091,385351.36363636365,0.0,1269716,14,-0.15023390548959037,-1,ANOMALY
163.206.89.4,1995-07-14 20:00:00+00:00,113,96,37926.78761061947,4285727,0.0,0,0,113,0.0,1.0,0.8495575221238938,37926.78761061947,0.0,250849,25,-0.1500855246621159,-1,ANOMALY
